CHL(mg/m^3),SST(°C),salinity(ppt),salinity(PSU),Wind_Speed_ERA5(m/s),Wind_Direction_ERA5(degree north),TP(mm),STD_200Km,STD_100Km,SST_STD_12months(°C),SST_STD_6months(°C),Salinity_STD_6months,Status_TR10,delta(200-100),Next_Month_CHL,Next_Month_Status
4.15861,22.975,16610.18981,36.61018981,3.372128641,97.72049292,0.00092,0.5079,0.589,1.787256345,1.597805787,68.0797902,Not Bloom,-0.0811,2.60683,NON_BLOOM
2.60683,23.765,16583.24583,36.58324583,5.48277532,78.10169317,0.00045,0.4626,0.4592,1.890214338,1.736766632,49.97269492,Not Bloom,0.0034,2.2214,NON_BLOOM
2.2214,25.235,16560.7069,36.5607069,4.986212278,73.75407124,0.00025,0.5359,0.4616,1.901682506,1.391116658,35.32692943,Not Bloom,0.0743,2.04194,NON_BLOOM
2.04194,26.715,16621.19247,36.62119247,4.167661288,61.0442515,0.00007,0.6769,0.6213,1.849394186,1.304825712,31.27396925,Not Bloom,0.0556,,NON_BLOOM
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,1.86204,
1.86204,27.505,16501.14583,36.50114583,4.601068687,58.5709075,0.00338,0.4874,0.444,1.923987243,1.981044372,43.08406288,Not Bloom,0.0434,18.90128,BLOOM
18.90128,28.345,16516.71552,36.51671552,1.994910256,24.86705736,0.00005,0.5759,0.7838,1.987349007,1.415893171,49.22835356,Bloom,-0.2079,2.06093,NON_BLOOM
2.06093,29.24,16626.7375,36.6267375,1.18263057,-51.17429061,0.00046,0.2417,0.3147,2.109433672,0.974447137,53.14294858,Not Bloom,-0.073,1.46157,NON_BLOOM
1.46157,28.08,16654.81034,36.65481034,1.84208734,-151.4966587,0.00058,0.283,0.3801,2.145392835,0.677565597,58.57761842,Not Bloom,-0.0971,1.26751,NON_BLOOM
1.26751,25.855,16672.54583,36.67254583,1.209218417,-113.9663691,0.00015,0.3563,0.5522,2.151930658,1.193498883,65.28511351,Not Bloom,-0.1959,1.03927,NON_BLOOM
1.03927,23.73,16688.275,36.688275,1.642215834,146.2389313,0.00171,0.5486,0.6867,2.20436105,1.832892561,74.02508956,Not Bloom,-0.1381,1.77569,NON_BLOOM
1.77569,23.31,16540.57143,36.54057143,3.209049825,95.27825845,0.00006,0.3705,0.3988,2.159293022,2.29640238,65.30351484,Not Bloom,-0.0283,2.53529,NON_BLOOM
2.53529,23.68,16532.05,36.53205,4.708609757,89.79037601,0.00071,0.3251,0.2532,2.168957443,2.304991715,61.5353713,Not Bloom,0.0719,1.47616,NON_BLOOM
1.47616,25.725,16562.07328,36.56207328,5.185493815,72.03434376,0.00001,0.5501,0.4711,2.146017144,1.679800749,64.83932156,Not Bloom,0.079,0.86245,NON_BLOOM
0.86245,28.01,16590.525,36.590525,3.480586128,47.91253445,0.00007,0.5911,0.6076,2.175783823,1.658922006,61.5088956,Not Bloom,-0.0165,,NON_BLOOM
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,6.25502,
6.25502,28.185,16465.06034,36.46506034,1.888415799,45.23601361,0.00002,0.6259,0.8699,2.247339592,1.216225948,53.88723301,Not Bloom,-0.244,12.15306,BLOOM
12.15306,27.09,16507.08861,36.50708861,1.708101288,171.5206762,0,0.4991,0.547,2.139587309,0.775888827,57.68437158,Bloom,-0.0479,5.42269,NON_BLOOM
5.42269,26.685,16525.96121,36.52596121,1.234635809,-149.1310582,0.00051,0.4747,0.5694,2.102074372,1.019708564,55.68934861,Not Bloom,-0.0947,1.38491,NON_BLOOM
1.38491,25.425,16642.975,36.642975,2.070521686,174.6527689,0.00037,0.3057,0.3804,2.118749467,1.387904345,57.05887608,Not Bloom,-0.0747,1.25803,NON_BLOOM
1.25803,23.685,16538.49583,36.53849583,3.305066963,128.7686477,0,0.4508,0.617,2.123866814,1.780776204,53.89499158,Not Bloom,-0.1662,2.69884,NON_BLOOM
2.69884,24.22,16467.35648,36.46735648,2.973981231,90.8361381,0,0.2804,0.3114,2.018668213,1.591947619,59.63214227,Not Bloom,-0.031,3.60768,NON_BLOOM
3.60768,25.135,16525.15417,36.52515417,4.279915897,75.45015022,0,0.3425,0.253,1.873538875,1.218437068,53.54543903,Not Bloom,0.0895,3.98927,NON_BLOOM
3.98927,27.065,16587.56466,36.58756466,5.044426392,73.53736718,0,0.3773,0.3139,1.846019178,1.212588198,55.05590928,Not Bloom,0.0634,,NON_BLOOM
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,2.56962,
2.56962,27.205,16422.49138,36.42249138,2.150578714,57.3917524,0.00005,0.7109,0.9684,1.649198195,0.798537291,80.36998346,Not Bloom,-0.2575,3.25419,NON_BLOOM
3.25419,27.355,16477.54167,36.47754167,0.48246264,-169.1591515,0.00514,0.2027,0.2107,1.656549292,0.75091472,82.8450459,Not Bloom,-0.008,5.55304,NON_BLOOM
5.55304,26.78,16539.55172,36.53955172,1.462874299,-148.9401669,0,0.3105,0.4071,1.656765329,0.736123952,68.62552102,Not Bloom,-0.0966,6.763,NON_BLOOM
6.763,25.725,16563.77083,36.56377083,0.662137821,136.0643026,0.00032,0.4384,0.5874,1.639644429,0.788157133,53.90710072,Not Bloom,-0.149,1.93368,NON_BLOOM
1.93368,23.675,16543.74167,36.54374167,3.090477064,111.6073803,0.00156,0.5548,0.7619,1.641186637,1.308371815,49.90476196,Not Bloom,-0.2071,3.06809,NON_BLOOM
3.06809,23.62,16490.96296,36.49096296,3.898357918,90.97200922,0.00004,0.2712,0.2975,1.723524077,1.559585059,48.12586328,Not Bloom,-0.0263,3.16803,NON_BLOOM
3.16803,24.885,16528.675,36.528675,4.765162949,82.59784652,0,0.4831,0.4204,1.743294843,1.427100791,30.23512576,Not Bloom,0.0627,1.12825,NON_BLOOM
1.12825,26.835,16566.35345,36.56635345,5.929429718,71.68322012,0.00002,0.722,0.5556,1.739828126,1.313356599,25.16150179,Not Bloom,0.1664,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,3.41725,
3.41725,27.255,16449.55,36.44955,0.589586714,5.769197719,0,0.7112,0.815,1.430129838,0.701364246,74.3575847,Not Bloom,-0.1038,2.65422,NON_BLOOM
2.65422,27.56,16593.2931,36.5932931,0.877058323,-92.34503824,0.00027,0.4516,0.4814,1.471184507,0.708492629,76.26307401,Not Bloom,-0.0298,1.73995,NON_BLOOM
1.73995,26.175,16642.66667,36.64266667,4.147350992,116.8472866,0.00005,0.5506,0.6954,1.462107675,0.820667496,91.91786206,Not Bloom,-0.1448,1.08614,NON_BLOOM
1.08614,23.815,16586.33333,36.58633333,4.870462774,141.6767176,0.00067,0.4703,0.6123,1.441336848,1.215088303,97.32481409,Not Bloom,-0.142,2.80276,NON_BLOOM
2.80276,23.45,16474.11111,36.47411111,4.204608029,86.96426936,0,0.3109,0.2825,1.468535445,1.603442694,92.06368883,Not Bloom,0.0284,3.20071,NON_BLOOM
3.20071,25.26,16507.74167,36.50774167,4.769164055,75.77865442,0.00185,0.4011,0.3246,1.441378825,1.572385175,69.59317793,Not Bloom,0.0765,1.26507,NON_BLOOM
1.26507,26.63,16561.48276,36.56148276,3.132644381,61.69467686,0.00011,0.5126,0.3827,1.436766419,1.476111634,55.88739558,Not Bloom,0.1299,,NON_BLOOM
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,3.61163,
3.61163,25.68,16537.43333,36.53743333,1.480143534,-146.9780186,0.0013,0.3303,0.4333,1.376887845,1.06916894,63.9009987,Not Bloom,-0.103,1.60386,NON_BLOOM
1.60386,23.395,16510.93333,36.51093333,1.83823805,-175.8911823,0.00161,0.5257,0.6683,1.404280844,1.370603324,60.90025367,Not Bloom,-0.1426,2.41386,NON_BLOOM
2.41386,22.995,16491.81481,36.49181481,2.102524038,107.1611717,0.00132,0.3681,0.4252,1.487238948,1.593827721,57.59661538,Not Bloom,-0.0571,3.69103,NON_BLOOM
3.69103,24.36,16450.8,36.4508,3.805607949,79.6972056,0.00188,0.401,0.3021,1.527317172,1.626613729,50.57690918,Not Bloom,0.0989,2.23157,NON_BLOOM
2.23157,26.27,16516.68966,36.51668966,4.098304183,82.18263365,0,0.4298,0.3693,1.538628256,1.536534927,29.71832355,Not Bloom,0.0605,1.81755,NON_BLOOM
1.81755,27.425,16511.86667,36.51186667,5.599716674,66.09606401,0.00007,0.4295,0.5796,1.523435616,1.578974922,26.96964617,Not Bloom,-0.1501,,NON_BLOOM
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,4.72774,
4.72774,26.58,16233.55172,36.23355172,4.152019721,63.28920143,0.00004,0.5689,0.5842,1.514406283,0.533648344,122.2818028,Not Bloom,-0.0153,16.25625,BLOOM
16.25625,26.9,16285.9,36.2859,2.916077532,79.57292962,0.00001,0.4779,0.5554,1.51750818,0.454098619,130.2634705,Bloom,-0.0775,7.42346,NON_BLOOM
7.42346,26.47,16440.34483,36.44034483,1.734896291,131.16335,0.00002,0.5147,0.6324,1.478506191,0.448662364,123.3251902,Not Bloom,-0.1177,2.69458,NON_BLOOM
2.69458,24.975,16439.9,36.4399,1.921616224,-177.0969758,0.00008,0.4447,0.6092,1.501368068,0.65863337,97.77048729,Not Bloom,-0.1645,2.28396,NON_BLOOM
2.28396,23.055,16377.16667,36.37716667,2.346364541,138.4656921,0.00001,0.4798,0.6036,1.550366164,1.348544483,76.47059026,Not Bloom,-0.1238,5.34297,NON_BLOOM
5.34297,23.835,16380.85185,36.38085185,3.289929369,88.91883495,0.00002,0.2526,0.2032,1.434536014,1.463963655,76.42850887,Not Bloom,0.0494,3.14143,NON_BLOOM
3.14143,23.845,16401.73333,36.40173333,4.260820737,79.98780816,0.00005,0.3309,0.253,1.487285465,1.420371626,51.98449324,Not Bloom,0.0779,,NON_BLOOM
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,10.38485,
10.38485,28.065,16221.65517,36.22165517,3.646792478,57.03960293,0.00007,0.4844,0.6127,1.475668398,0.825553686,111.4321659,Bloom,-0.1283,15.43202,BLOOM
15.43202,27.415,16279.4,36.2794,3.905756039,72.54524861,0.00003,0.4269,0.5856,1.515253634,0.701034949,118.3260172,Bloom,-0.1587,6.28703,NON_BLOOM
6.28703,27.87,16395.68966,36.39568966,1.712648094,104.3327379,0.00005,0.3518,0.4536,1.613116969,0.528464758,110.7546435,Not Bloom,-0.1018,1.88495,NON_BLOOM
1.88495,25.415,16448.36667,36.44836667,1.453556556,-167.8095938,0.00249,0.4005,0.5484,1.59621748,0.881515819,88.71288764,Not Bloom,-0.1479,2.25622,NON_BLOOM
2.25622,23.46,16438.9,36.4389,2.039414382,167.4834802,0.00002,0.4357,0.551,1.537800558,1.612647926,86.51952422,Not Bloom,-0.1153,2.76343,NON_BLOOM
2.76343,23.705,16355.7037,36.3557037,3.128441276,83.66642121,0.00019,0.2576,0.2608,1.553300026,1.907152473,82.55620296,Not Bloom,-0.0032,3.06539,NON_BLOOM
3.06539,24.52,16400.9,36.4009,3.378449393,77.03191246,0.00155,0.3061,0.2975,1.485875806,1.711351196,56.69196858,Not Bloom,0.0086,2.76896,NON_BLOOM
2.76896,26.735,16437.48276,36.43748276,4.851871755,69.22490499,0,0.276,0.3432,1.491326952,1.592370917,32.27431248,Not Bloom,-0.0672,1.78055,NON_BLOOM
1.78055,27.01,16413.76667,36.41376667,5.693416248,66.07780231,0.00004,0.6152,0.5107,1.506630427,1.377350768,31.36354579,Not Bloom,0.1045,,NON_BLOOM
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,9.11621,
9.11621,26.885,16455,36.455,3.987714171,70.04519329,0.00006,0.5233,0.621,1.875296782,1.252148154,25.29907083,Not Bloom,-0.0977,12.56872,BLOOM
12.56872,26.79,16518.76667,36.51876667,2.381850616,127.8304485,0,0.4942,0.4843,1.858423765,1.245600313,39.43083308,Bloom,0.0099,4.57959,NON_BLOOM
4.57959,26.95,16643.24138,36.64324138,3.191080176,85.48678015,0.00003,0.4142,0.4174,1.817686258,1.251000988,77.52395123,Not Bloom,-0.0032,2.42824,NON_BLOOM
2.42824,25.58,16676.63333,36.67663333,1.672948116,-157.4732773,0.0001,0.4073,0.5129,1.810832135,1.22147594,101.2953538,Not Bloom,-0.1056,1.88122,NON_BLOOM
1.88122,22.905,16469.2,36.4692,2.034933052,-154.7453536,0.00108,0.5716,0.7242,1.890873365,1.42926263,101.3047782,Not Bloom,-0.1526,4.90279,NON_BLOOM
4.90279,22.55,16491.21429,36.49121429,3.411959485,150.7180297,0.00016,0.36,0.4245,2.046674259,1.86317307,85.9874638,Not Bloom,-0.0645,4.04525,NON_BLOOM
4.04525,23.855,16337.33333,36.33733333,4.029114236,78.85643376,0,0.3711,0.3464,2.101475507,1.766952807,112.8830971,Not Bloom,0.0247,,NON_BLOOM
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,3.79608,
3.79608,26.15,16448.65517,36.44865517,4.605568217,63.38280746,0.00005,0.544,0.5349,1.803223772,1.126764049,97.90646745,Not Bloom,0.0091,26.03016,BLOOM
26.03016,27.225,16464.76667,36.46476667,2.598771726,74.62799613,0.00001,0.3533,0.4276,1.826993726,0.924984985,78.83098049,Bloom,-0.0743,10.28551,BLOOM
10.28551,26.4,16511.2069,36.5112069,1.683241465,-177.8688524,0,0.4322,0.5323,1.805226738,0.948242893,56.38981149,Bloom,-0.1001,1.52407,NON_BLOOM
1.52407,25.655,16446.2,36.4462,1.139275416,158.8865763,0.00143,0.3368,0.4876,1.804620035,0.523025387,59.78276343,Not Bloom,-0.1508,1.13972,NON_BLOOM
1.13972,23.855,16413.56667,36.41356667,0.95407904,-138.3159881,0.00119,0.4392,0.5326,1.693481375,1.090815508,58.17876731,Not Bloom,-0.0934,2.79954,NON_BLOOM
2.79954,23.445,16358.03704,36.35803704,3.346475072,87.14221442,0.00007,0.3697,0.4029,1.559836341,1.363148928,46.92693645,Not Bloom,-0.0332,1.80857,NON_BLOOM
1.80857,24.78,16443.76667,36.44376667,4.054294391,75.66214192,0.00006,0.2918,0.2672,1.474969397,1.342189339,46.81894329,Not Bloom,0.0246,2.01511,NON_BLOOM
2.01511,26.185,16454.89655,36.45489655,5.246744376,80.52792858,0.00001,0.3842,0.4469,1.462486942,1.12202446,46.07291883,Not Bloom,-0.0627,0.8698,NON_BLOOM
0.8698,28.355,16601.7,36.6017,5.093301611,70.84828759,0.00001,0.3086,0.3475,1.587899993,1.633203439,73.9591428,Not Bloom,-0.0389,,NON_BLOOM
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,6.08244,
6.08244,27.115,16409.72414,36.40972414,4.630538764,61.59939943,0.00009,0.5951,0.6733,1.563937505,0.756430304,73.25616429,Not Bloom,-0.0782,29.75917,BLOOM
29.75917,27.17,16432.66667,36.43266667,3.26861745,86.51421056,0,0.5196,0.6481,1.561441419,0.533627523,75.86129709,Bloom,-0.1285,7.24857,NON_BLOOM
7.24857,26.91,16525.31034,36.52531034,1.644004809,119.7528422,0.00011,0.3638,0.4812,1.569303632,0.477453459,61.90352444,Not Bloom,-0.1174,2.74172,NON_BLOOM
2.74172,25.405,16561.86667,36.56186667,0.369332371,129.1256709,0.00064,0.416,0.5159,1.580498119,0.787129542,53.70116377,Not Bloom,-0.0999,2.16893,NON_BLOOM
2.16893,24.185,16584.46667,36.58446667,1.294631133,118.012137,0.00039,0.3828,0.4792,1.538894805,1.127665053,67.36412524,Not Bloom,-0.0964,5.10691,NON_BLOOM
5.10691,23.65,16547.2963,36.5472963,1.794373675,108.5227019,0.00077,0.34,0.4215,1.506875158,1.426111896,65.69659267,Not Bloom,-0.0815,2.58234,NON_BLOOM
2.58234,24.895,16635.16667,36.63516667,5.443039466,81.27300318,0,0.3312,0.3176,1.496807714,1.30390892,61.82902856,Not Bloom,0.0136,1.97019,NON_BLOOM
1.97019,25.78,16548.62069,36.54862069,6.008536068,72.81957351,0,0.6297,0.6301,1.506262102,1.064959898,35.2186129,Not Bloom,-0.0004,1.46869,NON_BLOOM
1.46869,28.43,16595.56667,36.59556667,6.355238442,69.02927586,0.00002,0.5736,0.722,1.514550951,1.533980162,30.76913933,Not Bloom,-0.1484,,NON_BLOOM
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,31.05059,
31.05059,27.285,16385.55172,36.38555172,4.428331124,70.6159068,0.00002,0.6257,0.7562,1.669574963,1.015219257,214.9129162,Bloom,-0.1305,21.84287,BLOOM
21.84287,27.43,16449,36.449,2.956602263,74.38078394,0.00001,0.5004,0.618,1.678989445,0.568333944,210.8299995,Bloom,-0.1176,5.55226,NON_BLOOM
5.55226,26.92,16386.48276,36.38648276,1.012462803,155.7004639,0.00001,0.4257,0.4988,1.679153846,0.661763742,198.8735705,Not Bloom,-0.0731,3.34813,NON_BLOOM
3.34813,24.78,16297.23333,36.29723333,2.308672457,176.9094562,0.00026,0.4002,0.515,1.724014765,1.225859392,185.2774951,Not Bloom,-0.1148,2.46689,NON_BLOOM
2.46689,23.2,16235.13333,36.23513333,1.380725914,121.9639037,0.00002,0.4447,0.5404,1.852472447,1.66908096,146.0534753,Not Bloom,-0.0957,2.67787,NON_BLOOM
2.67787,22.975,16088.88889,36.08888889,2.258420808,66.81012501,0.00018,0.2765,0.2862,1.94459735,1.874545871,119.3625643,Not Bloom,-0.0097,2.20005,NON_BLOOM
2.20005,24.68,16060.86667,36.06086667,3.818887083,81.73448021,0.00007,0.2718,0.2399,1.959258824,1.687339499,142.8035369,Not Bloom,0.0319,,NON_BLOOM
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,6.53528,
6.53528,28.665,16751.83333,36.75183333,3.143511025,36.41732683,0.00025,0.569,0.5364,1.897185919,1.478788214,227.6577867,Not Bloom,0.0326,8.53673,NON_BLOOM
8.53673,27.375,16600.13793,36.60013793,3.902883448,58.80725734,0.00067,0.5336,0.5215,1.901250091,0.98257598,138.9558795,Not Bloom,0.0121,6.11334,NON_BLOOM
6.11334,27.59,16470,36.47,2.765456624,60.31556272,0.00003,0.419,0.5262,1.909638337,0.656226587,103.8164038,Not Bloom,-0.1072,4.38363,NON_BLOOM
4.38363,27.645,16405.75862,36.40575862,1.407445666,97.46693936,0.00155,0.2182,0.2866,1.938974529,0.55487799,117.9714275,Not Bloom,-0.0684,2.60622,NON_BLOOM
2.60622,25.58,16147.26667,36.14726667,2.639806262,179.8633277,0.00025,0.3734,0.4541,1.896154002,0.928544635,198.3701026,Not Bloom,-0.0807,2.59562,NON_BLOOM
2.59562,23.735,16388.56667,36.38856667,1.096091321,156.4802893,0.00161,0.4698,0.5861,1.824258363,1.634128208,187.4167389,Not Bloom,-0.1163,2.09996,NON_BLOOM
2.09996,22.115,16354.21429,36.35421429,2.481534878,175.8039806,0.00003,0.4252,0.4749,1.97184501,2.116771651,135.951121,Not Bloom,-0.0497,5.01695,NON_BLOOM
5.01695,22.69,16350.56667,36.35056667,3.683510797,90.41790089,0.00001,0.298,0.2791,2.183366531,2.207213081,100.0588316,Not Bloom,0.0189,,NON_BLOOM
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,5.4297,
5.4297,26.27,16333.93103,36.33393103,4.267278427,63.84932161,0.00003,0.5971,0.7457,1.742925582,0.59899047,67.39102233,Not Bloom,-0.1486,9.48852,NON_BLOOM
9.48852,27.455,16404.16667,36.40416667,2.326098253,76.5989551,0.00001,0.4102,0.533,1.730061566,0.580471552,65.92637348,Not Bloom,-0.1228,3.01197,NON_BLOOM
3.01197,27.565,16476.17241,36.47617241,1.945351581,110.5704992,0.00002,0.3308,0.3823,1.722039075,0.692943099,67.73311907,Not Bloom,-0.0515,2.23507,NON_BLOOM
2.23507,25.51,16680.9,36.6809,1.473251381,-164.0782845,0.00129,0.3466,0.4162,1.721960033,0.804635873,116.2557888,Not Bloom,-0.0696,2.25392,NON_BLOOM
2.25392,23.29,16568.07692,36.56807692,1.895327762,137.7901174,0.00001,0.5061,0.561,1.764247164,1.435494737,122.8779508,Not Bloom,-0.0549,2.54724,NON_BLOOM
2.54724,23.18,16541,36.541,1.727623988,118.6734295,0.0001,0.2751,0.3061,1.612955954,1.776400856,112.8184044,Not Bloom,-0.031,1.86295,NON_BLOOM
1.86295,24.43,16500.89474,36.50089474,3.425237362,78.54486996,0.00002,0.291,0.2747,1.413358085,1.783579422,85.54466674,Not Bloom,0.0163,3.2213,NON_BLOOM
3.2213,25.05,16544.14815,36.54414815,4.253499715,70.59301699,0.00063,0.4947,0.4652,1.419645581,1.485753877,65.08685356,Not Bloom,0.0295,2.91388,NON_BLOOM
2.91388,26.635,16483.66667,36.48366667,6.24308552,70.48926037,0.00001,0.5269,0.6003,1.418814548,1.217400749,63.67897339,Not Bloom,-0.0734,,NON_BLOOM
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,14.31888,
14.31888,25.93,16491.03448,36.49103448,4.614773095,65.24377565,0.00008,0.6768,0.7401,1.674673268,1.134837237,73.32900956,Bloom,-0.0633,15.61079,BLOOM
15.61079,27.875,16619.03333,36.61903333,2.912552441,71.3925008,0.00001,0.4485,0.5151,1.70889503,0.892755177,76.21242483,Bloom,-0.0666,7.94166,NON_BLOOM
7.94166,26.935,16588.60714,36.58860714,0.387179978,-164.6962427,0.00003,0.4316,0.5159,1.670117053,0.866657452,65.56223001,Not Bloom,-0.0843,2.88627,NON_BLOOM
2.88627,25.25,16622.9,36.6229,3.063751828,178.951152,0.00001,0.4134,0.4602,1.677689176,0.90582835,61.44148525,Not Bloom,-0.0468,4.66485,NON_BLOOM
4.66485,23.195,16626.26667,36.62626667,1.416616344,-170.2782904,0.00034,0.4363,0.556,1.690418002,1.487987315,46.7031232,Not Bloom,-0.1197,5.35932,NON_BLOOM
5.35932,22.4,16561.81481,36.56181481,2.686839584,152.1809417,0.00008,0.4036,0.4951,1.806543805,1.938064792,47.74529402,Not Bloom,-0.0915,5.84555,NON_BLOOM
5.84555,23.75,16541.63333,36.54163333,1.891572459,79.60537178,0.00018,0.2023,0.2058,1.861020619,1.98300575,32.42405292,Not Bloom,-0.0035,2.39507,NON_BLOOM
2.39507,25.52,16512.57143,36.51257143,3.573438568,63.87624254,0.00001,0.3114,0.3662,1.849215064,1.538789207,41.4124523,Not Bloom,-0.0548,1.8354,NON_BLOOM
1.8354,28.135,16525.06667,36.52506667,5.157034371,61.6954131,0.00004,0.3489,0.3727,1.945323586,1.881100446,44.73174956,Not Bloom,-0.0238,,NON_BLOOM
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,4.61551,
4.61551,26.995,16498.93103,36.49893103,4.183660854,60.36963371,0.00009,0.5128,0.5392,1.942392211,1.063357171,74.70330423,Not Bloom,-0.0264,5.21005,NON_BLOOM
5.21005,27.72,16569.16667,36.56916667,1.682924302,77.09501807,0.00004,0.5174,0.6027,1.930459205,0.789237061,70.78642957,Not Bloom,-0.0853,2.73694,NON_BLOOM
2.73694,26.635,16713.31034,36.71331034,1.277680323,140.3310047,0.00007,0.3173,0.4442,1.920130701,0.784736775,82.15466019,Not Bloom,-0.1269,2.22043,NON_BLOOM
2.22043,25.26,16766.26667,36.76626667,1.381556625,-175.987658,0.00019,0.4301,0.499,1.919817112,0.75138437,96.56825262,Not Bloom,-0.0689,2.54431,NON_BLOOM
2.54431,24.055,16869.93103,36.86993103,1.400998037,137.4132559,0.00097,0.3603,0.5047,1.828472106,1.200468658,127.7571441,Not Bloom,-0.1444,4.77483,NON_BLOOM
4.77483,24.08,16721.59259,36.72159259,1.494830121,82.10759227,0.00073,0.1821,0.2022,1.592804731,1.420455962,123.0455083,Not Bloom,-0.0201,5.48884,NON_BLOOM
5.48884,23.6,16571.25,36.57125,2.557303473,84.80463934,0.00015,0.4084,0.414,1.61236945,1.501937637,106.1312462,Not Bloom,-0.0056,1.32156,NON_BLOOM
1.32156,25.85,16568.65517,36.56865517,4.900683187,70.9391264,0,0.4624,0.5906,1.603718931,1.089165073,106.2379963,Not Bloom,-0.1282,,NON_BLOOM
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,9.50185,
9.50185,26.72,16607.78571,36.60778571,3.602265293,68.16629837,0.00003,0.4582,0.5767,1.840576742,1.382360351,57.21853416,Not Bloom,-0.1185,5.78662,NON_BLOOM
5.78662,28.535,16460.36667,36.46036667,2.418304372,63.59773867,0.00002,0.2552,0.292,1.903216576,1.194674526,78.02880365,Not Bloom,-0.0368,2.86093,NON_BLOOM
2.86093,27.65,16771.58621,36.77158621,1.039045911,168.1275378,0,0.2303,0.2796,1.932553857,1.190483095,102.2432042,Not Bloom,-0.0493,1.49945,NON_BLOOM
1.49945,25.33,16874.53333,36.87453333,2.131644408,173.4928507,0.00001,0.3452,0.4786,1.928845141,1.042903266,130.4289133,Not Bloom,-0.1334,1.90801,NON_BLOOM
1.90801,24.1,16738.96667,36.73896667,2.437619331,102.299335,0.00009,0.4316,0.6058,1.924076438,1.451231278,130.8794049,Not Bloom,-0.1742,3.23592,NON_BLOOM
3.23592,23.72,16777.28571,36.77728571,1.916940404,121.3211296,0,0.3964,0.5701,1.964413434,1.775946735,134.6911729,Not Bloom,-0.1737,2.53536,NON_BLOOM
2.53536,24.805,16708.8,36.7088,4.108313629,80.4348351,0.00081,0.3341,0.2998,1.840540521,1.791528677,127.6034177,Not Bloom,0.0343,,NON_BLOOM
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,,
,,,20,,,,,,,,,,,3.69034,
3.69034,27.655,16870.26667,36.87026667,4.271206868,49.95551889,0.00004,0.6569,0.535,1.564170218,1.181025037,73.31820744,Not Bloom,0.1219,10.68904,BLOOM
10.68904,26.155,16901.33333,36.90133333,4.849037414,60.4677708,0.00008,0.7523,0.8077,1.563059844,0.855903113,91.83634046,Bloom,-0.0554,10.00021,BLOOM
10.00021,26.675,16682.03571,36.68203571,3.508493866,79.14965547,0,0.5308,0.6627,1.427752398,0.618050811,95.93263533,Bloom,-0.1319,7.86006,NON_BLOOM
7.86006,25.985,16607.62069,36.60762069,2.048179752,142.1404643,0,0.4623,0.5202,1.361615666,0.761149077,103.7798138,Not Bloom,-0.0579,2.84927,NON_BLOOM
2.84927,25.83,16877.68966,36.87768966,1.487493121,111.1131965,0.00002,0.4376,0.6153,1.345480088,0.811786867,109.1619806,Not Bloom,-0.1777,3.7931,NON_BLOOM
3.7931,24.135,16996.72414,36.99672414,1.274093205,-134.4864753,0.00088,0.4229,0.5971,1.341118094,1.056289694,134.039519,Not Bloom,-0.1742,6.94826,NON_BLOOM
